FECHA;GERENCIA;NOMBREGERENCIA;CS;CENTRO;TOTALENFERMEDAD;TSI;TASAx100;x_geo;y_geo;zbs_geo;TOTALENFERMEDAD_7DIAS;TASAx100_7DIAS;TOTALENFERMEDAD_14DIAS;TASAx100_14DIAS;PROVINCIA;TIPO_CENTRO;PCR_REALIZADOS;TASAx100_PCR_REALIZADOS;PCR_POSITIVOS;TASAx10000_PCR_POSITIVOS;PCR_POSITIVOS_SINTOMAS;TASAx10000_PCR_POSITIVOS_SINTOMAS;PCR_POSITIVOS_SINTOMAS_7DIAS;TASAPCR_POSITIVOS_SINTOMASx10000_7DIAS;PCR_POSITIVOS_SINTOMAS_14DIAS;TASAPCR_POSITIVOS_SINTOMASx10000_14DIAS;SOSPECHA_TRANSMISION_COMUNITARIA;Posición;MUNICIPIO
2020-05-28;1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;2;12315;0.016240357;-5.5135134;40.7460397;ALBA DE TORMES;8;0.064961429;20;0.162403573;Salamanca;Rural;9;0.073081608;0;0.0;0;0.0;2;1.624035729;4;3.248071458;;40.7460397,-5.5135134;ALDEASECA DE ALBA/ARMENTEROS/BELEÑA/CHAGARCIA MEDIANERO/COCA DE ALBA/GAJATES/GALISANCHO/LARRODRIGO/NAVALES/PEDROSILLO DE ALBA/PEDROSILLO DE LOS AIRES/PELAYOS/VALDEMIERQUE/ANAYA DE ALBA/BUENAVISTA/EJEME/HORCAJO MEDIANERO/MAYA (LA)/PEDRAZA DE ALBA/SIETEIGLESIAS DE TORMES/TERRADILLOS/ALBA DE TORMES/ENCINAS DE ARRIBA/FRESNO ALHANDIGA/GALINDUSTE/GARCIHERNANDEZ/MARTINAMOR/PEÑARANDILLA/VALDECARROS
2020-05-28;1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;0;2133;0.0;-5.7649621;41.1556443;CALZADA VALDUNCIEL;0;0.0;0;0.0;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;;41.1556443,-5.7649621;SANTIZ/TOPAS/ARCO (EL)/CALZADA DE VALDUNCIEL/SAN PELAYO DE GUAREÑA/TORRESMENUDAS/ALDEARRODRIGO/AÑOVER DE TORMES/FORFOLEDA/PALACIOS DEL ARZOBISPO/VALDELOSA/VALDUNCIEL/ZAMAYON
2020-05-28;1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;0;3294;0.0;-6.6910851;40.9107995;LUMBRALES;0;0.0;0;0.0;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;;40.9107995,-6.6910851;BAÑOBAREZ/BERMELLAR/OLMEDO DE CAMACES/AHIGAL DE LOS ACEITEROS/CERRALBO/LUMBRALES/REDONDA (LA)/SAN FELICES DE LOS GALLEGOS/SOBRADILLO/FREGENEDA (LA)/FUENTELIANTE/HINOJOSA DE DUERO
2020-05-28;1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;2;19188;0.010423181;-5.6415859;41.0249771;PERIURBANA NORTE;21;0.109443402;49;0.255367938;Salamanca;Rural;9;0.046904315;2;1.042318115;1;0.521159058;2;1.042318115;2;1.042318115;;41.0249771,-5.6415859;ALDEALENGUA/ALDEARRUBIA/ALMENARA DE TORMES/CASTELLANOS DE MORISCOS/CASTELLANOS DE VILLIQUERA/MONTERRUBIO DE ARMUÑA/MORISCOS/SAN MORALES/VALVERDON/VILLARES DE LA REINA/JUZBADO/SAN CRISTOBAL DE LA CUESTA/CABRERIZOS/VILLAMAYOR
2020-05-29;1706;Gerencia de Salamanca;170616;C.S. LEDESMA;0;2555;0.0;-6.0954699;41.0899495;LEDESMA;0;0.0;1;0.039138943;Salamanca;Rural;1;0.039138943;0;0.0;0;0.0;0;0.0;0;0.0;;41.0899495,-6.0954699;DOÑINOS DE LEDESMA/ENCINA DE SAN SILVESTRE/GEJUELO DEL BARRO/LEDESMA/MANZANO (EL)/SANDO/SANTA MARIA DE SANDO/SARDON DE LOS FRAILES/VILLARMAYOR/MONLERAS/VILLASDARDO/VILLASECO DE LOS GAMITOS/VILLASECO DE LOS REYES/MATA DE LEDESMA (LA)
2020-05-29;1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;3;2117;0.141709967;-5.8782411;40.6057622;LINARES DE RIOFRIO;9;0.425129901;10;0.472366556;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;;40.6057622,-5.8782411;HERGUIJUELA DEL CAMPO/MEMBRIBE DE LA SIERRA/SAN ESTEBAN DE LA SIERRA/SAN MIGUEL DE VALERO/SIERPE (LA)/TORNADIZO (EL)/ENDRINAL/ESCURIAL DE LA SIERRA/FRADES DE LA SIERRA/LINARES DE RIOFRIO/MONLEON/BARBALOS/SANTIBAÑEZ DE LA SIERRA/VALERO
2020-05-29;1706;Gerencia de Salamanca;170624;C.S. PEÑARANDA;0;10063;0.0;-5.2549602;40.8839787;PEÑARANDA;4;0.039749578;7;0.069561761;Salamanca;Rural;2;0.019874789;0;0.0;0;0.0;0;0.0;0;0.0;;40.8839787,-5.2549602;ALARAZ/CANTARACILLO/MALPARTIDA/SALMORAL/SANTIAGO DE LA PUEBLA/CAMPO DE PEÑARANDA (EL)/VENTOSA DEL RIO ALMAR/VILLAR DE GALLIMAZO/ALCONADA/ALDEASECA DE LA FRONTERA/BOVEDA DEL RIO ALMAR/MACOTERA/MANCERA DE ABAJO/NAVA DE SOTROBAL/PARADINAS DE SAN JUAN/PEÑARANDA DE BRACAMONTE/RAGAMA/TORDILLOS
2020-05-29;1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;3;18209;0.016475369;-5.5307167;40.9275702;SANTA MARTA DE TORMES;13;0.071393267;28;0.153770114;Salamanca;Rural;7;0.038442528;1;0.549178977;1;0.549178977;2;1.098357955;6;3.295073865;;40.9275702,-5.5307167;PELABRAVO/CALVARRASA DE ABAJO/CALVARRASA DE ARRIBA/ENCINAS DE ABAJO/MACHACON/SANTA MARTA DE TORMES/VILLAGONZALO DE TORMES
2020-05-29;1706;Gerencia de Salamanca;170631;C.S. ELENA GINEL DIEZ;5;10466;0.047773744;-5.707699;40.9515169;ELENA GINEL DIEZ;11;0.105102236;28;0.267532964;Salamanca;Urbano;4;0.038218995;0;0.0;0;0.0;2;1.910949742;2;1.910949742;;40.9515169,-5.707699;SALAMANCA
2020-03-28;1706;Gerencia de Salamanca;170601;C.S. ALBA DE TORMES;2;12315;0.016240357;-5.5135134;40.7460397;ALBA DE TORMES;131;1.063743402;182;1.477872513;Salamanca;Rural;6;0.048721072;1;0.812017864;1;0.812017864;36;29.23264312;37;30.04466098;;40.7460397,-5.5135134;ALDEASECA DE ALBA/ARMENTEROS/BELEÑA/CHAGARCIA MEDIANERO/COCA DE ALBA/GAJATES/GALISANCHO/LARRODRIGO/NAVALES/PEDROSILLO DE ALBA/PEDROSILLO DE LOS AIRES/PELAYOS/VALDEMIERQUE/ANAYA DE ALBA/BUENAVISTA/EJEME/HORCAJO MEDIANERO/MAYA (LA)/PEDRAZA DE ALBA/SIETEIGLESIAS DE TORMES/TERRADILLOS/ALBA DE TORMES/ENCINAS DE ARRIBA/FRESNO ALHANDIGA/GALINDUSTE/GARCIHERNANDEZ/MARTINAMOR/PEÑARANDILLA/VALDECARROS
2020-03-28;1706;Gerencia de Salamanca;170602;C.S. ALDEADAVILA RIBERA;0;2568;0.0;-6.6595106;41.1113017;ALDEADAVILA RIBERA;6;0.23364486;10;0.3894081;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;;41.1113017,-6.6595106;CEREZAL DE PEÑAHORCADA/MIEZA/VILLASBUENAS/ALDEADAVILA DE LA RIBERA/BARRUECOPARDO/MASUECO/SALDEANA/SAUCELLE/MILANO (EL)/VILVESTRE/ZARZA DE PUMAREDA (LA)
2020-03-28;1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;0;2133;0.0;-5.7649621;41.1556443;CALZADA VALDUNCIEL;18;0.843881857;26;1.218940459;Salamanca;Rural;1;0.046882325;1;4.688232536;1;4.688232536;2;9.376465073;3;14.06469761;;41.1556443,-5.7649621;SANTIZ/TOPAS/ARCO (EL)/CALZADA DE VALDUNCIEL/SAN PELAYO DE GUAREÑA/TORRESMENUDAS/ALDEARRODRIGO/AÑOVER DE TORMES/FORFOLEDA/PALACIOS DEL ARZOBISPO/VALDELOSA/VALDUNCIEL/ZAMAYON
2020-03-28;1706;Gerencia de Salamanca;170607;C.S. MIGUEL ARMIJO;12;20551;0.058391319;-5.6938414;40.9687413;MIGUEL ARMIJO;214;1.041311858;362;1.761471461;Salamanca;Urbano;7;0.034061603;2;0.973188653;2;0.973188653;55;26.76268795;61;29.6822539;;40.9687413,-5.6938414;SALAMANCA
2020-03-28;1706;Gerencia de Salamanca;170608;C.S. FUENTE DE SAN ESTEBAN;0;3221;0.0;-6.2514024;40.8046117;FUENTE DE SAN ESTEBAN;17;0.527786402;21;0.651971437;Salamanca;Rural;0;0.0;0;0.0;0;0.0;1;3.104625893;3;9.313877678;;40.8046117,-6.2514024;BOADA/CABRILLAS/CASTRAZ/SAGRADA (LA)/FUENTE DE SAN ESTEBAN (LA)/PELARRODRIGUEZ/SAN MUÑOZ/BUENAMADRE/CUBO DE DON SANCHO (EL)/MARTIN DE YELTES
2020-03-28;1706;Gerencia de Salamanca;170618;C.S. LUMBRALES;0;3294;0.0;-6.6910851;40.9107995;LUMBRALES;5;0.151791135;9;0.273224044;Salamanca;Rural;1;0.030358227;0;0.0;0;0.0;1;3.035822708;1;3.035822708;;40.9107995,-6.6910851;BAÑOBAREZ/BERMELLAR/OLMEDO DE CAMACES/AHIGAL DE LOS ACEITEROS/CERRALBO/LUMBRALES/REDONDA (LA)/SAN FELICES DE LOS GALLEGOS/SOBRADILLO/FREGENEDA (LA)/FUENTELIANTE/HINOJOSA DE DUERO
2020-03-28;1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;0;1823;0.0;-5.9732262;40.8405196;MATILLA CAÑOS;7;0.383982447;10;0.548546352;Salamanca;Rural;0;0.0;0;0.0;0;0.0;2;10.97092704;2;10.97092704;;40.8405196,-5.9732262;ROBLIZA DE COJOS/SANCHON DE LA SAGRADA/ALDEHUELA DE LA BOVEDA/CALZADA DE DON DIEGO/CANILLAS DE ABAJO/MATILLA DE LOS CAÑOS DEL RIO/VILLALBA DE LOS LLANOS/CARRASCAL DEL OBISPO/TABERA DE ABAJO/VECINOS/VEGUILLAS (LAS)
2020-03-28;1706;Gerencia de Salamanca;170621;C.S. PEDROSILLO EL RALO;1;2641;0.037864445;-5.4871391;41.1200652;PEDROSILLO EL RALO;21;0.795153351;29;1.098068913;Salamanca;Rural;2;0.075728891;0;0.0;0;0.0;4;15.14577811;4;15.14577811;;41.1200652,-5.4871391;CABEZABELLOSA DE LA CALZADA/PARADA DE RUBIALES/PITIEGUA/TARDAGUILA/VALLESA DE LA GUAREÑA/VELLES (LA)/VILLAVERDE DE GUAREÑA/ARCEDIANO/CAÑIZAL/ESPINO DE LA ORBADA/ORBADA (LA)/PEDROSILLO EL RALO/ALDEANUEVA DE FIGUEROA/GOMECELLO/NEGRILLA DE PALENCIA/PAJARES DE LA LAGUNA/PALENCIA DE NEGRILLA
2020-03-28;1706;Gerencia de Salamanca;170623;C.S. PERIURBANO SUR;5;12018;0.04160426;-5.773642;40.9106826;PERIURBANO SUR;155;1.289732069;261;2.171742386;Salamanca;Rural;6;0.049925112;2;1.664170411;2;1.664170411;18;14.9775337;20;16.64170411;;40.9106826,-5.773642;ALDEATEJADA/ALDEAVIEJA DE TORMES/CARBAJOSA DE LA SAGRADA/MONTERRUBIO DE LA SIERRA/PINO DE TORMES (EL)/SALAMANCA/SAN PEDRO DEL VALLE/VEGA DE TIRADOS/ZARAPICOS/DOÑINOS DE SALAMANCA/GALINDO Y PERAHUY/GOLPEJAS/MIRANDA DE AZAN/ROLLAN/ARAPILES/BARBADILLO/CARRASCAL DE BARREGAS/MORILLE/MOZARBEZ/PARADA DE ARRIBA/SAN PEDRO DE ROZADOS
2020-03-28;1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;0;1643;0.0;-6.576536;40.3713532;ROBLEDA;1;0.060864273;1;0.060864273;Salamanca;Rural;1;0.060864273;0;0.0;0;0.0;1;6.086427267;1;6.086427267;;40.3713532,-6.576536;HERGUIJUELA DE CIUDAD RODRIGO/MARTIAGO/ROBLEDA/SAHUGO (EL)/VILLASRUBIAS/PEÑAPARDA/AGALLAS/PAYO (EL)
2020-03-28;1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;2;6097;0.032803018;-6.397953;41.061593;VITIGUDINO;6;0.098409054;24;0.393636215;Salamanca;Rural;1;0.016401509;0;0.0;0;0.0;2;3.280301788;3;4.920452682;;41.061593,-6.397953;ALMENDRA/BOGAJO/BRINCONES/CABEZA DEL CABALLO/ENCINASOLA DE LOS COMENDADORES/ESPADAÑA/PERALEJOS DE ARRIBA/POZOS DE HINOJO/SANCHON DE LA RIBERA/TRABANCA/VALDERRODRIGO/VALSALABROSO/VIDOLA (LA)/VILLAR DE PERALONSO/VILLARMUERTO/VILLAVIEJA DE YELTES/GUADRAMIRO/IRUELOS/MORONTA/PEREÑA DE LA RIBERA/VITIGUDINO/AHIGAL DE VILLARINO/BARCEO/CIPEREZ/PEÑA (LA)/PERALEJOS DE ABAJO/PUERTAS/VILLAR DE SAMANIEGO/VILLARES DE YELTES/VILLARINO DE LOS AIRES/YECLA DE YELTES
2020-03-28;1706;Gerencia de Salamanca;170636;C.S. SAN JUAN;13;15412;0.084349857;-5.6596496;40.9722411;SAN JUAN;155;1.005709836;272;1.764858552;Salamanca;Urbano;9;0.058396055;4;2.595380223;4;2.595380223;26;16.86997145;35;22.70957695;;40.9722411,-5.6596496;SALAMANCA
2020-03-26;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;41;25832;0.158717869;-5.6376245;40.9715334;GARRIDO SUR;273;1.05682874;457;1.769123568;Salamanca;Urbano;24;0.092908021;10;3.871167544;10;3.871167544;34;13.16196965;41;15.87178693;;40.9715334,-5.6376245;SALAMANCA
2020-03-26;1706;Gerencia de Salamanca;170615;C.S. LA ALBERCA;0;1808;0.0;-6.1369235;40.5281138;LA ALBERCA;3;0.165929204;12;0.663716814;Salamanca;Rural;0;0.0;0;0.0;0;0.0;1;5.530973451;2;11.0619469;;40.5281138,-6.1369235;ALBERCA (LA)/MAILLO (EL)/NAVA DE FRANCIA/CABACO (EL)/MOGARRAZ/MONFORTE DE LA SIERRA/CASAS DEL CONDE (LAS)/SAN MARTIN DEL CASTAÑAR/SAN MIGUEL DEL ROBLEDO
2020-03-26;1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;30;19188;0.156347717;-5.6415859;41.0249771;PERIURBANA NORTE;198;1.031894934;289;1.506149677;Salamanca;Rural;13;0.067750678;8;4.169272462;8;4.169272462;19;9.902022097;21;10.94434021;;41.0249771,-5.6415859;ALDEALENGUA/ALDEARRUBIA/ALMENARA DE TORMES/CASTELLANOS DE MORISCOS/CASTELLANOS DE VILLIQUERA/MONTERRUBIO DE ARMUÑA/MORISCOS/SAN MORALES/VALVERDON/VILLARES DE LA REINA/JUZBADO/SAN CRISTOBAL DE LA CUESTA/CABRERIZOS/VILLAMAYOR
2020-03-26;1706;Gerencia de Salamanca;170624;C.S. PEÑARANDA;7;10063;0.069561761;-5.2549602;40.8839787;PEÑARANDA;41;0.407433171;59;0.58630627;Salamanca;Rural;3;0.029812183;2;1.987478883;2;1.987478883;4;3.974957766;5;4.968697208;;40.8839787,-5.2549602;ALARAZ/CANTARACILLO/MALPARTIDA/SALMORAL/SANTIAGO DE LA PUEBLA/CAMPO DE PEÑARANDA (EL)/VENTOSA DEL RIO ALMAR/VILLAR DE GALLIMAZO/ALCONADA/ALDEASECA DE LA FRONTERA/BOVEDA DEL RIO ALMAR/MACOTERA/MANCERA DE ABAJO/NAVA DE SOTROBAL/PARADINAS DE SAN JUAN/PEÑARANDA DE BRACAMONTE/RAGAMA/TORDILLOS
2020-03-26;1706;Gerencia de Salamanca;170627;C.S. SAN JOSE;17;12332;0.137852741;-5.6718137;40.9403986;SAN JOSE;137;1.110930911;219;1.775867661;Salamanca;Urbano;15;0.121634771;8;6.487187804;8;6.487187804;18;14.59617256;25;20.27246189;;40.9403986,-5.6718137;SALAMANCA
2020-03-26;1706;Gerencia de Salamanca;170630;C.S. TAMAMES;3;2189;0.137048881;-6.1158181;40.6516889;TAMAMES;6;0.274097762;12;0.548195523;Salamanca;Rural;4;0.182731841;1;4.568296026;1;4.568296026;4;18.2731841;5;22.84148013;;40.6516889,-6.1158181;ALBA DE YELTES/ALDEANUEVA DE LA SIERRA/BERROCAL DE HUEBRA/CERECEDA DE LA SIERRA/CILLEROS DE LA BASTIDA/MORASVERDES/ABUSEJO/BARBALOS/DIOS LE GUARDE/NAVARREDONDA DE LA RINCONADA/TEJEDA Y SEGOYUELA/ALDEHUELA DE YELTES/BASTIDA (LA)/NARROS DE MATALAYEGUA/PUEBLA DE YELTES/RINCONADA DE LA SIERRA (LA)/SEPULCRO-HILARIO/TAMAMES
2020-05-01;1706;Gerencia de Salamanca;170611;C.S. GARRIDO NORTE;1;18811;0.005316038;-5.6512485;40.9831349;GARRIDO NORTE;34;0.180745309;92;0.489075541;Salamanca;Urbano;5;0.026580192;0;0.0;0;0.0;4;2.126415395;12;6.379246186;;40.9831349,-5.6512485;SALAMANCA
2020-05-01;1706;Gerencia de Salamanca;170612;C.S. GARRIDO SUR;2;25832;0.007742335;-5.6376245;40.9715334;GARRIDO SUR;34;0.131619697;95;0.367760917;Salamanca;Urbano;8;0.03096934;0;0.0;0;0.0;2;0.774233509;10;3.871167544;;40.9715334,-5.6376245;SALAMANCA
2020-05-01;1706;Gerencia de Salamanca;170615;C.S. LA ALBERCA;0;1808;0.0;-6.1369235;40.5281138;LA ALBERCA;1;0.055309735;2;0.110619469;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;;40.5281138,-6.1369235;ALBERCA (LA)/MAILLO (EL)/NAVA DE FRANCIA/CABACO (EL)/MOGARRAZ/MONFORTE DE LA SIERRA/CASAS DEL CONDE (LAS)/SAN MARTIN DEL CASTAÑAR/SAN MIGUEL DEL ROBLEDO
2020-05-01;1706;Gerencia de Salamanca;170622;C.S. PERIURBANA NORTE;11;19188;0.057327496;-5.6415859;41.0249771;PERIURBANA NORTE;56;0.291849072;150;0.781738587;Salamanca;Rural;12;0.062539087;1;0.521159058;1;0.521159058;9;4.69043152;24;12.50781739;;41.0249771,-5.6415859;ALDEALENGUA/ALDEARRUBIA/ALMENARA DE TORMES/CASTELLANOS DE MORISCOS/CASTELLANOS DE VILLIQUERA/MONTERRUBIO DE ARMUÑA/MORISCOS/SAN MORALES/VALVERDON/VILLARES DE LA REINA/JUZBADO/SAN CRISTOBAL DE LA CUESTA/CABRERIZOS/VILLAMAYOR
2020-05-01;1706;Gerencia de Salamanca;170630;C.S. TAMAMES;0;2189;0.0;-6.1158181;40.6516889;TAMAMES;1;0.04568296;1;0.04568296;Salamanca;Rural;0;0.0;1;4.568296026;1;4.568296026;2;9.136592051;2;9.136592051;;40.6516889,-6.1158181;ALBA DE YELTES/ALDEANUEVA DE LA SIERRA/BERROCAL DE HUEBRA/CERECEDA DE LA SIERRA/CILLEROS DE LA BASTIDA/MORASVERDES/ABUSEJO/BARBALOS/DIOS LE GUARDE/NAVARREDONDA DE LA RINCONADA/TEJEDA Y SEGOYUELA/ALDEHUELA DE YELTES/BASTIDA (LA)/NARROS DE MATALAYEGUA/PUEBLA DE YELTES/RINCONADA DE LA SIERRA (LA)/SEPULCRO-HILARIO/TAMAMES
2020-05-01;1706;Gerencia de Salamanca;170631;C.S. ELENA GINEL DIEZ;0;10466;0.0;-5.707699;40.9515169;ELENA GINEL DIEZ;17;0.162430728;38;0.363080451;Salamanca;Urbano;3;0.028664246;0;0.0;0;0.0;5;4.777374355;9;8.599273839;;40.9515169,-5.707699;SALAMANCA
2020-05-02;1706;Gerencia de Salamanca;170610;C.S. FUENTES DE OÑORO;0;2025;0.0;-6.749247;40.6544786;FUENTES DE OÑORO;0;0.0;1;0.049382716;Salamanca;Rural;2;0.098765432;0;0.0;0;0.0;0;0.0;0;0.0;;40.6544786,-6.749247;ALDEA DEL OBISPO/BOUZA (LA)/FUENTES DE OÑORO/PUERTO SEGURO/VILLAR DE ARGAÑAN/VILLAR DE CIERVO/ALAMEDA DE GARDON (LA)/ESPEJA/GALLEGOS DE ARGAÑAN/VILLAR DE LA YEGUA
2020-05-02;1706;Gerencia de Salamanca;170614;C.S. ALAMEDILLA;1;18490;0.005408329;-5.6525688;40.9621024;ALAMEDILLA;34;0.18388318;60;0.32449973;Salamanca;Urbano;8;0.043266631;1;0.540832883;1;0.540832883;4;2.163331531;10;5.408328826;;40.9621024,-5.6525688;SALAMANCA
2020-05-02;1706;Gerencia de Salamanca;170615;C.S. LA ALBERCA;1;1808;0.055309735;-6.1369235;40.5281138;LA ALBERCA;2;0.110619469;3;0.165929204;Salamanca;Rural;1;0.055309735;0;0.0;0;0.0;0;0.0;0;0.0;;40.5281138,-6.1369235;ALBERCA (LA)/MAILLO (EL)/NAVA DE FRANCIA/CABACO (EL)/MOGARRAZ/MONFORTE DE LA SIERRA/CASAS DEL CONDE (LAS)/SAN MARTIN DEL CASTAÑAR/SAN MIGUEL DEL ROBLEDO
2020-05-02;1706;Gerencia de Salamanca;170616;C.S. LEDESMA;0;2555;0.0;-6.0954699;41.0899495;LEDESMA;1;0.039138943;3;0.11741683;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;;41.0899495,-6.0954699;DOÑINOS DE LEDESMA/ENCINA DE SAN SILVESTRE/GEJUELO DEL BARRO/LEDESMA/MANZANO (EL)/SANDO/SANTA MARIA DE SANDO/SARDON DE LOS FRAILES/VILLARMAYOR/MONLERAS/VILLASDARDO/VILLASECO DE LOS GAMITOS/VILLASECO DE LOS REYES/MATA DE LEDESMA (LA)
2020-05-02;1706;Gerencia de Salamanca;170617;C.S. LINARES DE RIOFRIO;0;2117;0.0;-5.8782411;40.6057622;LINARES DE RIOFRIO;4;0.188946623;10;0.472366556;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;;40.6057622,-5.8782411;HERGUIJUELA DEL CAMPO/MEMBRIBE DE LA SIERRA/SAN ESTEBAN DE LA SIERRA/SAN MIGUEL DE VALERO/SIERPE (LA)/TORNADIZO (EL)/ENDRINAL/ESCURIAL DE LA SIERRA/FRADES DE LA SIERRA/LINARES DE RIOFRIO/MONLEON/BARBALOS/SANTIBAÑEZ DE LA SIERRA/VALERO
2020-05-02;1706;Gerencia de Salamanca;170619;C.S. MATILLA CAÑOS;0;1823;0.0;-5.9732262;40.8405196;MATILLA CAÑOS;3;0.164563906;4;0.219418541;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;1;5.485463522;;40.8405196,-5.9732262;ROBLIZA DE COJOS/SANCHON DE LA SAGRADA/ALDEHUELA DE LA BOVEDA/CALZADA DE DON DIEGO/CANILLAS DE ABAJO/MATILLA DE LOS CAÑOS DEL RIO/VILLALBA DE LOS LLANOS/CARRASCAL DEL OBISPO/TABERA DE ABAJO/VECINOS/VEGUILLAS (LAS)
2020-05-02;1706;Gerencia de Salamanca;170620;C.S. MIRANDA DEL CASTAÑAR;0;1694;0.0;-6.0341157;40.4383859;MIRANDA DEL CASTAÑAR;0;0.0;3;0.177095632;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;;40.4383859,-6.0341157;CEPEDA/HERGUIJUELA DE LA SIERRA/MADROÑAL/MIRANDA DEL CASTAÑAR/VILLANUEVA DEL CONDE/SOTOSERRANO/GARCIBUEY/SEQUEROS
2020-05-02;1706;Gerencia de Salamanca;170626;C.S. ROBLEDA;0;1643;0.0;-6.576536;40.3713532;ROBLEDA;0;0.0;0;0.0;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;;40.3713532,-6.576536;HERGUIJUELA DE CIUDAD RODRIGO/MARTIAGO/ROBLEDA/SAHUGO (EL)/VILLASRUBIAS/PEÑAPARDA/AGALLAS/PAYO (EL)
2020-05-02;1706;Gerencia de Salamanca;170628;C.S. SANTA MARTA DE TORMES;0;18209;0.0;-5.5307167;40.9275702;SANTA MARTA DE TORMES;31;0.170245483;64;0.351474546;Salamanca;Rural;8;0.043934318;0;0.0;0;0.0;7;3.844252842;17;9.336042616;;40.9275702,-5.5307167;PELABRAVO/CALVARRASA DE ABAJO/CALVARRASA DE ARRIBA/ENCINAS DE ABAJO/MACHACON/SANTA MARTA DE TORMES/VILLAGONZALO DE TORMES
2020-05-02;1706;Gerencia de Salamanca;170634;C.S. VITIGUDINO;1;6097;0.016401509;-6.397953;41.061593;VITIGUDINO;8;0.131212072;13;0.213219616;Salamanca;Rural;3;0.049204527;1;1.640150894;1;1.640150894;1;1.640150894;6;9.840905363;;41.061593,-6.397953;ALMENDRA/BOGAJO/BRINCONES/CABEZA DEL CABALLO/ENCINASOLA DE LOS COMENDADORES/ESPADAÑA/PERALEJOS DE ARRIBA/POZOS DE HINOJO/SANCHON DE LA RIBERA/TRABANCA/VALDERRODRIGO/VALSALABROSO/VIDOLA (LA)/VILLAR DE PERALONSO/VILLARMUERTO/VILLAVIEJA DE YELTES/GUADRAMIRO/IRUELOS/MORONTA/PEREÑA DE LA RIBERA/VITIGUDINO/AHIGAL DE VILLARINO/BARCEO/CIPEREZ/PEÑA (LA)/PERALEJOS DE ABAJO/PUERTAS/VILLAR DE SAMANIEGO/VILLARES DE YELTES/VILLARINO DE LOS AIRES/YECLA DE YELTES
2020-05-03;1706;Gerencia de Salamanca;170603;C.S. BEJAR;0;16077;0.0;-5.8578389;40.3892584;BEJAR;27;0.16794178;56;0.348323692;Salamanca;Rural;7;0.043540462;0;0.0;0;0.0;4;2.488026373;5;3.110032966;;40.3892584,-5.8578389;CALZADA DE BEJAR (LA)/COLMENAR DE MONTEMAYOR/HORCAJO DE MONTEMAYOR/LAGUNILLA/MONTEMAYOR DEL RIO/PEÑACABALLERA/SANCHOTELLO/SANTIBAÑEZ DE LA SIERRA/VALDEHIJADEROS/VALDELAGEVE/ALDEACIPRESTE/BEJAR/CANDELARIO/CERRO (EL)/HOYA (LA)/MOLINILLO/NAVACARROS/NAVALMORAL DE BEJAR/CANTAGALLO/CRISTOBAL/PINEDAS/PUERTO DE BEJAR/VALDEFUENTES DE SANGUSIN/VALLEJERA DE RIOFRIO
2020-05-03;1706;Gerencia de Salamanca;170604;C.S. CALZADA VALDUNCIEL;0;2133;0.0;-5.7649621;41.1556443;CALZADA VALDUNCIEL;1;0.046882325;2;0.093764651;Salamanca;Rural;0;0.0;0;0.0;0;0.0;0;0.0;0;0.0;;41.1556443,-5.7649621;SANTIZ/TOPAS/ARCO (EL)/CALZADA DE VALDUNCIEL/SAN PELAYO DE GUAREÑA/TORRESMENUDAS/ALDEARRODRIGO/AÑOVER DE TORMES/FORFOLEDA/PALACIOS DEL ARZOBISPO/VALDELOSA/VALDUNCIEL/ZAMAYON
2020-05-03;1706;Gerencia de Salamanca;170605;C.S. CANTALAPIEDRA;0;1842;0.0;-5.21837;41.0921314;CANTALAPIEDRA;1;0.054288817;2;0.108577633;Salamanca;Rural;1;0.054288817;0;0.0;0;0.0;0;0.0;0;0.0;;41.0921314,-5.21837;PALACIOSRUBIOS/POVEDA DE LAS CINTAS/TARAZONA DE GUAREÑA/VILLAFLORES/ZORITA DE LA FRONTERA/CANTALAPIEDRA
